CustomerID,Age,Gender,Location,Tenure,Number_of_Orders,Average_Order_Value,Total_Spending,Last_Purchase_Days_Ago,Payment_Method,Discount_Used,Satisfaction_Score,App_Usage_Time,Customer_Support_Calls,Returned_Orders,Churn
CUST000262,37,Male,Hyderabad,35,89,1990.05,190013.62,57,Credit Card,0,10,57.1,1,5,No
CUST000263,18,Female,Chennai,18,53,4294.27,265238.48,3,Debit Card,0,10,10.8,1,13,No
CUST000264,25,Female,Mumbai,26,47,738.56,33300.75,44,Wallet,1,5,4.6,3,2,No
CUST000265,34,Male,Delhi,44,114,2236.09,268314.93,9,Net Banking,1,5,83.8,2,16,Yes
CUST000266,23,Male,Chennai,56,54,1248.0,73822.52,59,Debit Card,0,9,3.8,2,9,No
CUST000267,57,Female,Mumbai,81,42,967.14,37478.9,74,Debit Card,1,4,0.5,1,8,Yes
CUST000268,20,Female,Delhi,13,10,3880.61,34049.57,26,Credit Card,1,8,87.3,2,2,No
CUST000269,32,Male,Mumbai,2,4,1095.6,4139.45,1,UPI,0,1,31.6,2,1,No
CUST000270,39,Female,Delhi,14,40,2246.01,106739.9,23,UPI,1,10,4.4,2,4,No
CUST000271,55,Male,Ahmedabad,39,54,964.22,58457.41,45,Credit Card,0,4,25.8,1,10,No
CUST000272,20,Female,Bangalore,29,81,2237.27,172783.95,193,Net Banking,0,6,13.7,1,0,No
CUST000273,51,Female,Ahmedabad,6,8,1608.5,10347.28,18,Debit Card,1,4,18.2,2,1,Yes
CUST000274,38,Female,Pune,1,1,617.86,676.8,45,Debit Card,0,8,14.7,0,0,No
CUST000275,26,Male,Delhi,9,19,3155.38,62175.2,181,Debit Card,1,4,14.9,1,1,Yes
CUST000276,43,Female,Ahmedabad,4,7,1051.52,8766.28,35,UPI,1,5,18.1,0,1,No
CUST000277,40,Female,Delhi,35,23,2263.24,46324.39,7,UPI,0,5,20.6,2,2,Yes
CUST000278,30,Female,Delhi,8,8,1068.71,8163.71,61,UPI,1,6,0.2,1,0,No
CUST000279,38,Male,Delhi,27,24,539.39,10369.99,67,Debit Card,1,6,43.6,3,1,No
CUST000280,33,Male,Bangalore,12,13,912.35,11370.34,18,Credit Card,1,4,30.5,0,1,No
CUST000281,39,Female,Mumbai,45,96,2014.94,203043.5,63,Credit Card,1,2,10.0,0,1,Yes
CUST000282,45,Female,Pune,42,39,995.66,39745.15,7,Credit Card,1,8,1.0,0,1,No
CUST000283,57,Male,Mumbai,1,1,2301.3,2526.45,45,Debit Card,0,5,109.2,3,0,No
CUST000284,23,Male,Bangalore,23,20,1627.56,30100.38,190,Wallet,1,3,45.0,1,0,Yes
CUST000285,63,Male,Mumbai,7,19,985.15,22088.85,16,UPI,0,7,23.0,2,5,No
CUST000286,18,Male,Hyderabad,9,11,1426.59,18195.83,79,Debit Card,0,9,38.6,2,3,Yes
CUST000287,36,Male,Bangalore,22,41,1384.3,49436.44,29,Credit Card,0,8,13.6,1,5,Yes
CUST000288,45,Male,Mumbai,6,9,1782.09,14545.31,152,UPI,1,5,30.0,0,1,Yes
CUST000289,41,Female,Bangalore,3,6,2933.08,18906.08,32,Debit Card,1,8,2.3,1,2,No
CUST000290,30,Male,Bangalore,4,9,527.39,4012.6,81,UPI,0,7,11.2,1,0,No
CUST000291,35,Female,Kolkata,4,2,2411.08,5749.6,11,Net Banking,0,9,3.2,2,0,No
CUST000292,32,Female,Chennai,6,12,495.82,5978.23,29,UPI,1,9,11.2,2,0,No
CUST000293,30,Male,Pune,29,60,5286.36,279470.02,223,Net Banking,1,6,0.7,2,2,Yes
CUST000294,48,Female,Mumbai,1,1,2938.82,2767.35,78,UPI,1,7,22.0,1,0,No
CUST000295,42,Female,Mumbai,1,2,3063.93,5608.51,34,Debit Card,1,4,48.7,1,0,No
CUST000296,29,Male,Delhi,16,36,5144.91,171078.55,93,UPI,0,1,19.9,0,1,No
CUST000297,48,Female,Ahmedabad,1,1,2794.88,2964.93,24,Debit Card,0,8,29.6,5,0,No
CUST000298,41,Male,Mumbai,12,22,2511.99,54359.29,27,UPI,0,9,1.6,1,4,No
CUST000299,47,Female,Bangalore,20,15,1862.99,28960.78,30,Debit Card,1,8,45.2,2,4,No
CUST000300,45,Female,Mumbai,25,15,1375.82,18270.9,23,Wallet,1,6,10.1,2,1,No
CUST000301,28,Male,Pune,12,11,2441.48,22781.89,34,UPI,0,9,20.5,0,0,No
CUST000302,31,Male,Bangalore,32,35,1536.97,59232.56,89,Net Banking,1,8,66.3,0,5,No
CUST000303,46,Female,Chennai,50,83,2246.98,197650.58,20,Debit Card,0,1,2.5,3,9,No
CUST000304,45,Male,Mumbai,8,15,2746.27,49100.21,70,Net Banking,0,7,7.8,2,0,No
CUST000305,37,Male,Bangalore,1,1,860.75,1031.79,39,UPI,0,10,58.7,1,0,Yes
CUST000306,39,Female,Mumbai,6,7,1324.59,9761.9,93,UPI,1,9,2.8,1,0,No
CUST000307,53,Female,Delhi,15,25,796.87,17352.39,4,UPI,0,7,37.6,2,2,No
CUST000308,30,Male,Delhi,3,3,2061.62,5107.68,37,Credit Card,0,8,36.0,3,0,No
CUST000309,44,Female,Bangalore,20,15,2180.59,29427.75,7,Debit Card,1,8,7.3,2,3,No
CUST000310,35,Male,Kolkata,23,59,2261.18,115026.25,100,Wallet,1,5,0.0,1,4,No
CUST000311,35,Female,Bangalore,31,46,4639.98,252269.57,3,Credit Card,1,10,8.7,1,8,No
CUST000312,51,Female,Kolkata,1,1,3384.27,3117.99,1,Debit Card,1,9,36.8,1,0,No
CUST000313,47,Female,Pune,35,57,2892.95,133665.21,71,Wallet,0,5,10.8,0,3,No
CUST000314,47,Female,Hyderabad,13,30,1395.13,48692.92,12,Debit Card,0,1,44.1,4,4,Yes
CUST000315,53,Male,Pune,48,90,1006.7,77661.86,113,Net Banking,1,1,24.0,3,38,No
CUST000316,38,Female,Hyderabad,18,45,1381.21,60550.48,6,Debit Card,1,5,10.0,1,1,No
CUST000317,46,Female,Delhi,15,38,2629.11,113312.73,34,Wallet,0,5,45.5,2,0,No
CUST000318,34,Female,Pune,30,84,2222.98,203470.92,64,UPI,0,9,10.0,1,19,No
CUST000319,41,Male,Bangalore,8,19,482.93,9362.13,53,Wallet,1,8,4.9,0,0,No
CUST000320,36,Female,Delhi,2,1,2132.3,2256.24,71,Credit Card,0,5,24.9,2,0,No
CUST000321,39,Female,Pune,49,106,754.48,88021.74,50,Credit Card,1,1,61.9,1,22,No
CUST000322,45,Female,Chennai,8,11,3101.62,28368.22,26,UPI,0,8,86.3,2,1,No
CUST000323,28,Female,Delhi,18,53,1097.31,48263.95,2,Credit Card,1,5,11.5,1,3,Yes
CUST000324,63,Female,Kolkata,13,7,3033.48,20164.41,65,UPI,1,5,78.4,3,1,No
CUST000325,25,Male,Chennai,12,23,1220.42,29965.66,48,Wallet,1,7,14.1,1,7,No
CUST000326,23,Male,Mumbai,27,38,3141.45,106278.87,43,UPI,0,6,12.8,0,0,No
CUST000327,51,Female,Chennai,8,17,754.89,12415.08,72,UPI,0,5,25.6,1,1,No
CUST000328,47,Male,Ahmedabad,12,13,1646.26,23218.03,115,Credit Card,1,8,74.1,3,2,Yes
CUST000329,45,Female,Mumbai,28,42,2253.34,110789.39,1,UPI,0,4,6.5,1,2,Yes
CUST000330,45,Male,Delhi,11,29,1290.57,37527.42,48,Debit Card,1,6,6.5,2,2,No
CUST000331,37,Male,Delhi,19,51,2039.81,109069.31,12,UPI,1,10,8.6,1,15,Yes
CUST000332,27,Female,Delhi,3,2,882.44,1755.2,13,Debit Card,1,5,12.9,3,0,No
CUST000333,38,Male,Mumbai,18,28,2502.39,79563.69,62,UPI,0,9,35.4,0,3,No
CUST000334,29,Male,Bangalore,4,2,1229.68,2632.56,1,Credit Card,0,8,32.8,2,0,No
CUST000335,49,Male,Pune,42,106,952.03,119852.32,18,Debit Card,1,5,28.3,1,3,No
CUST000336,36,Female,Delhi,10,13,1615.62,20288.29,44,UPI,1,10,7.6,0,0,No
CUST000337,28,Male,Hyderabad,44,129,1596.57,166902.52,6,UPI,1,8,18.2,1,5,No
CUST000338,34,Male,Chennai,28,56,1833.79,82255.97,41,UPI,0,2,13.3,1,5,No
CUST000339,42,Female,Delhi,2,4,2587.11,11495.75,122,Debit Card,1,8,23.2,0,0,No
CUST000340,31,Male,Chennai,13,20,1653.13,27091.48,40,UPI,1,6,0.1,0,2,Yes
CUST000341,28,Female,Chennai,42,89,3318.17,282543.63,109,Credit Card,1,7,34.6,2,3,No
CUST000342,40,Male,Delhi,13,8,1749.3,13346.31,39,Debit Card,0,10,20.3,0,0,No
CUST000343,40,Male,Mumbai,8,11,1134.45,14096.94,5,Credit Card,1,2,13.3,1,1,No
CUST000344,31,Female,Bangalore,4,10,1116.27,10232.77,37,Debit Card,0,8,38.0,1,1,No
CUST000345,32,Male,Delhi,41,111,7116.46,912431.65,75,UPI,0,7,7.4,1,19,Yes
CUST000346,40,Male,Delhi,84,191,2449.28,514248.19,2,UPI,1,10,94.7,1,5,Yes
CUST000347,20,Female,Hyderabad,6,15,1085.73,15378.22,1,Credit Card,1,10,11.2,1,5,No
CUST000348,21,Female,Hyderabad,41,104,2455.91,275960.57,60,UPI,0,6,3.6,2,23,No
CUST000349,29,Female,Kolkata,29,62,9125.51,545252.93,37,UPI,1,3,30.5,1,3,Yes
CUST000350,35,Male,Mumbai,42,101,3475.32,361720.02,48,Debit Card,1,9,24.3,3,58,No
CUST000351,41,Female,Kolkata,7,4,2560.84,10253.51,25,UPI,1,10,67.9,3,0,No
CUST000352,55,Male,Hyderabad,69,147,979.4,171827.89,8,Credit Card,0,4,13.6,0,16,Yes
CUST000353,48,Female,Hyderabad,49,102,5370.33,546386.1,19,UPI,0,5,9.1,1,8,No
CUST000354,36,Female,Ahmedabad,19,44,3265.97,143046.38,7,UPI,0,8,1.5,2,13,Yes
CUST000355,37,Female,Mumbai,6,9,1330.16,13117.76,51,Credit Card,1,5,4.2,1,0,No
CUST000356,25,Male,Pune,27,66,876.42,68717.97,63,Credit Card,0,9,15.5,1,0,No
CUST000357,37,Male,Chennai,56,74,571.54,42707.81,8,UPI,1,10,41.8,3,3,No
CUST000358,34,Female,Mumbai,17,37,496.52,19133.5,82,Net Banking,1,9,30.7,2,3,No
CUST000359,41,Female,Pune,28,73,748.18,60771.52,34,Credit Card,1,4,25.9,3,19,Yes
CUST000360,28,Male,Bangalore,8,17,4339.35,67086.62,30,Net Banking,0,8,30.6,0,0,No
CUST000361,44,Female,Delhi,47,102,1510.33,153001.39,4,Net Banking,1,10,85.8,0,7,No
CUST000362,56,Male,Chennai,32,55,1568.56,89753.52,20,Debit Card,0,2,10.5,1,10,Yes
CUST000363,36,Male,Bangalore,40,79,4214.68,303155.57,70,Debit Card,1,3,62.5,1,9,No
CUST000364,42,Female,Mumbai,24,62,1581.8,83873.95,73,Credit Card,0,5,9.0,1,31,No
CUST000365,46,Female,Hyderabad,18,50,1803.54,85832.14,47,Credit Card,1,9,4.4,0,6,No
CUST000366,33,Male,Delhi,6,9,714.21,5418.0,57,Credit Card,1,8,18.5,0,0,No
CUST000367,40,Male,Bangalore,4,8,961.16,6224.06,174,Net Banking,1,9,26.5,0,0,No
CUST000368,38,Male,Delhi,15,19,2751.78,62283.12,38,Debit Card,0,1,117.6,2,2,No
CUST000369,39,Female,Bangalore,12,25,2141.38,45396.71,17,Credit Card,1,6,0.4,1,3,No
CUST000370,28,Male,Delhi,32,76,2579.88,169011.88,11,Debit Card,0,10,19.4,1,8,No
CUST000371,38,Male,Bangalore,4,10,1077.91,10328.6,94,UPI,1,8,7.1,1,2,No
CUST000372,43,Male,Mumbai,25,74,2361.19,205666.25,3,UPI,0,6,33.2,0,3,No
CUST000373,55,Male,Delhi,7,14,1463.01,23370.7,85,Net Banking,0,4,83.6,3,1,No
CUST000374,49,Female,Delhi,4,10,1391.41,12836.27,10,UPI,0,2,99.8,1,0,No
CUST000375,63,Male,Bangalore,14,22,3282.07,71439.27,70,Credit Card,1,8,57.0,0,0,Yes
CUST000376,28,Male,Pune,40,57,1809.35,115293.28,24,Debit Card,0,6,46.6,2,3,No
CUST000377,48,Female,Bangalore,13,22,2918.85,55572.69,19,Debit Card,0,8,24.4,2,1,Yes
CUST000378,40,Female,Bangalore,2,1,717.12,656.79,33,Debit Card,1,7,52.3,0,0,No
CUST000379,64,Male,Chennai,46,64,1139.21,70050.02,48,UPI,1,5,117.7,1,10,No
CUST000380,28,Female,Pune,5,11,1663.61,20649.65,67,Credit Card,1,6,34.2,0,0,No
CUST000381,27,Female,Delhi,8,10,2437.55,19687.94,36,UPI,0,9,5.3,1,0,No
CUST000382,30,Male,Pune,23,25,1390.37,31944.73,1,Debit Card,1,7,7.0,1,1,No
CUST000383,18,Female,Delhi,45,68,3683.58,208446.72,67,Wallet,1,2,51.0,1,5,No
CUST000384,31,Male,Pune,69,76,2607.03,210331.93,21,Credit Card,0,7,10.0,4,30,No
CUST000385,28,Female,Pune,6,5,1165.55,6507.22,8,Debit Card,0,3,16.6,0,0,No
CUST000386,39,Female,Chennai,3,3,2851.83,9679.76,7,Wallet,1,8,22.0,4,0,No
CUST000387,42,Female,Bangalore,47,83,849.78,56881.76,52,Credit Card,1,8,14.3,0,13,Yes
CUST000388,60,Female,Bangalore,3,6,1369.91,6978.03,6,UPI,1,5,11.3,4,1,No
CUST000389,49,Female,Pune,9,25,911.48,23120.19,33,UPI,1,10,71.4,2,5,No
CUST000390,31,Male,Mumbai,7,4,788.78,2651.56,145,UPI,1,8,12.4,4,0,Yes
CUST000391,27,Female,Pune,28,35,802.88,25909.23,1,UPI,0,10,89.1,2,8,No
CUST000392,43,Female,Mumbai,48,142,509.08,77374.74,37,Credit Card,0,4,24.1,3,39,Yes
CUST000393,22,Male,Pune,6,17,3058.31,53656.05,15,UPI,0,5,14.7,1,0,No
CUST000394,59,Male,Kolkata,4,11,1624.14,20761.44,49,Credit Card,0,10,0.9,0,4,No
CUST000395,52,Female,Chennai,26,43,395.47,15189.61,44,Debit Card,1,6,18.9,2,12,No
CUST000396,32,Male,Pune,30,15,1271.86,22877.85,30,Net Banking,1,1,36.3,0,0,No
CUST000397,18,Female,Delhi,1,1,937.91,925.53,238,Credit Card,1,4,25.2,2,0,No
CUST000398,54,Male,Pune,18,48,2636.84,148981.89,222,UPI,0,5,124.4,0,2,No
CUST000399,36,Female,Hyderabad,13,23,1589.82,42658.3,106,UPI,0,4,10.4,0,4,No
CUST000400,52,Male,Mumbai,46,97,1382.62,124166.43,49,UPI,1,4,35.5,3,26,No
CUST000401,18,Male,Bangalore,5,10,1097.36,11681.38,16,Net Banking,1,6,2.0,2,1,No
CUST000402,30,Male,Pune,8,22,1443.13,30245.25,9,Net Banking,0,3,30.5,2,4,Yes
CUST000403,38,Female,Mumbai,9,24,563.21,16158.84,10,Debit Card,1,2,24.1,0,1,Yes
CUST000404,38,Male,Hyderabad,8,23,1347.36,28250.08,25,Credit Card,1,6,26.6,0,4,No
CUST000405,32,Male,Pune,54,138,822.55,102823.97,9,Credit Card,1,5,2.3,3,17,No
CUST000406,45,Male,Delhi,63,72,1422.83,121984.12,48,Credit Card,0,6,8.0,2,2,No
CUST000407,25,Female,Bangalore,42,98,1862.34,173791.28,21,Debit Card,1,5,7.2,4,10,Yes
CUST000408,36,Female,Delhi,43,60,1846.92,106432.56,1,Net Banking,0,3,71.5,2,5,No
CUST000409,39,Male,Delhi,20,21,4400.81,84020.75,11,Credit Card,0,6,51.0,2,1,No
CUST000410,44,Female,Ahmedabad,23,20,1421.26,29030.81,48,Net Banking,1,7,154.3,2,0,No
CUST000411,46,Female,Hyderabad,2,2,1661.17,3668.01,20,Credit Card,1,5,1.6,1,0,No
CUST000412,24,Female,Mumbai,9,17,2105.0,33011.71,5,Net Banking,0,8,39.4,2,3,No
CUST000413,19,Female,Kolkata,22,21,830.39,15263.9,22,UPI,0,6,14.1,5,0,No
CUST000414,53,Male,Mumbai,37,85,1236.2,97101.04,182,Credit Card,1,6,3.2,1,13,No
CUST000415,41,Female,Kolkata,1,2,4058.29,7766.26,11,Wallet,1,6,29.1,2,0,No
CUST000416,29,Male,Bangalore,53,82,1586.49,112738.22,23,Debit Card,1,9,0.6,2,7,No
CUST000417,56,Male,Bangalore,10,23,716.86,15540.4,20,Credit Card,1,5,0.6,2,2,No
CUST000418,39,Female,Chennai,44,63,4034.11,284678.36,37,UPI,0,9,26.3,2,0,Yes
CUST000419,52,Male,Mumbai,11,15,4694.43,61602.88,7,Credit Card,1,6,9.0,3,1,No
CUST000420,38,Male,Hyderabad,4,2,7009.3,13195.76,35,Net Banking,1,6,5.3,2,0,Yes
CUST000421,62,Male,Hyderabad,26,13,1698.41,26005.64,23,Wallet,1,6,6.0,2,0,Yes
CUST000422,59,Female,Chennai,23,61,720.68,36914.4,114,Credit Card,0,3,50.4,3,4,No
CUST000423,35,Male,Kolkata,42,103,535.04,52495.87,8,Debit Card,0,4,51.0,0,14,No
CUST000424,49,Male,Bangalore,39,70,1218.02,69889.98,94,Credit Card,0,7,18.6,0,20,No
CUST000425,45,Female,Hyderabad,18,26,5015.53,149694.9,81,Debit Card,0,6,1.5,3,4,Yes
CUST000426,54,Male,Delhi,6,8,3215.5,27305.81,5,UPI,1,5,2.9,1,0,No
CUST000427,26,Female,Kolkata,3,6,1290.17,6195.12,68,Debit Card,0,5,48.1,1,1,No
CUST000428,46,Male,Ahmedabad,6,11,1773.23,16820.03,87,Wallet,0,5,3.3,4,0,Yes
CUST000429,50,Female,Bangalore,50,28,808.95,18206.11,61,Credit Card,1,1,17.1,3,1,No
CUST000430,18,Male,Hyderabad,41,66,5569.64,425597.92,59,Credit Card,1,7,37.2,2,13,No
CUST000431,23,Male,Delhi,1,1,3981.35,4305.45,93,UPI,0,5,2.7,4,0,No
CUST000432,18,Female,Hyderabad,38,71,4467.57,292727.35,6,Net Banking,1,5,14.5,0,4,No
CUST000433,34,Female,Mumbai,1,1,2333.26,2148.23,55,Credit Card,1,1,0.0,1,0,Yes
CUST000434,46,Female,Kolkata,3,8,2542.71,17471.55,157,Net Banking,0,7,20.1,0,0,No
CUST000435,56,Female,Hyderabad,6,12,1121.23,14766.16,37,Debit Card,1,8,122.4,4,0,No
CUST000436,38,Male,Ahmedabad,2,3,4638.59,14709.35,8,Credit Card,0,9,44.7,2,0,No
CUST000437,57,Female,Pune,3,7,2808.43,19707.82,17,UPI,0,8,82.8,1,0,No
CUST000438,21,Male,Delhi,2,3,2733.3,8729.82,25,Debit Card,1,5,45.5,4,0,No
CUST000439,18,Male,Bangalore,26,67,1849.92,120421.19,7,Debit Card,1,9,67.5,0,0,No
CUST000440,37,Female,Chennai,1,1,2019.22,1767.83,45,Credit Card,0,9,11.7,3,0,Yes
CUST000441,42,Male,Pune,24,64,2325.06,129283.39,97,UPI,1,7,32.0,1,8,No
CUST000442,37,Female,Chennai,24,33,1525.1,41539.52,35,Credit Card,1,4,32.9,1,0,No
CUST000443,18,Male,Bangalore,10,25,2001.32,41627.58,18,Debit Card,0,6,87.7,2,2,No
CUST000444,36,Female,Hyderabad,9,20,2109.78,39442.14,16,Net Banking,0,8,27.7,2,6,No
CUST000445,22,Male,Hyderabad,2,2,836.13,1353.86,3,UPI,1,8,54.6,3,0,No
CUST000446,46,Female,Hyderabad,11,17,1821.96,36286.78,84,Credit Card,0,1,2.7,0,0,Yes
CUST000447,42,Male,Bangalore,1,1,1832.05,1769.54,118,Net Banking,1,2,6.6,0,0,No
CUST000448,26,Male,Hyderabad,13,31,927.1,27944.65,29,Net Banking,0,7,48.8,1,3,No
CUST000449,31,Male,Ahmedabad,84,225,1353.8,320004.5,130,UPI,0,6,30.7,4,87,Yes
CUST000450,25,Male,Delhi,2,1,1670.85,1390.06,45,Wallet,1,4,38.3,1,0,No
CUST000451,37,Male,Mumbai,52,115,949.15,116247.3,13,Credit Card,0,10,9.8,3,2,No
CUST000452,49,Male,Chennai,1,2,3124.38,6011.08,101,Credit Card,0,5,15.4,1,0,Yes
CUST000453,26,Male,Mumbai,30,43,1389.4,59356.5,15,UPI,0,6,2.1,3,3,No
CUST000454,44,Male,Mumbai,59,152,3186.68,527231.36,23,Debit Card,1,2,16.6,0,9,No
CUST000455,31,Female,Hyderabad,62,42,1153.92,52980.76,40,Debit Card,1,9,31.3,1,15,No
CUST000456,28,Male,Bangalore,5,11,3187.86,28252.49,2,UPI,0,10,78.1,3,0,No
CUST000457,36,Female,Mumbai,14,30,1447.49,40346.64,64,Net Banking,0,7,20.7,2,1,Yes
CUST000458,25,Female,Chennai,4,6,1413.29,9877.11,5,Credit Card,1,7,47.4,1,1,No
CUST000459,31,Female,Delhi,4,2,761.42,1533.52,32,Credit Card,0,7,8.7,1,0,No
CUST000460,23,Male,Bangalore,8,5,3540.8,19604.58,1,UPI,0,10,34.0,1,1,No
CUST000461,61,Male,Mumbai,25,28,2412.54,76377.07,6,Net Banking,0,2,157.9,0,3,No
CUST000462,38,Female,Mumbai,70,203,342.21,58408.93,15,UPI,1,9,14.5,1,48,No
CUST000463,29,Male,Delhi,54,146,714.08,107878.62,21,Credit Card,0,7,8.2,1,4,No
CUST000464,40,Male,Hyderabad,82,167,1580.75,307155.84,43,UPI,1,6,13.8,1,32,No
CUST000465,36,Female,Pune,56,43,4230.16,214221.89,15,Debit Card,0,8,4.6,1,9,No
CUST000466,35,Male,Delhi,4,5,393.13,1802.58,114,UPI,0,7,0.9,2,0,No
CUST000467,45,Female,Mumbai,36,32,1443.03,45394.51,29,Debit Card,0,10,0.8,0,2,Yes
CUST000468,47,Female,Ahmedabad,3,7,4943.76,32467.53,6,Credit Card,1,2,21.0,2,1,No
CUST000469,31,Male,Pune,3,8,4666.27,41430.97,5,Wallet,0,1,104.9,1,0,No
CUST000470,31,Female,Mumbai,29,35,1091.2,31557.4,29,Credit Card,0,4,6.7,1,4,No
CUST000471,34,Female,Delhi,17,36,1703.1,56180.08,18,UPI,1,1,3.2,0,0,No
CUST000472,18,Female,Mumbai,20,15,1867.71,29966.25,19,Credit Card,1,8,11.8,1,1,No
CUST000473,19,Female,Kolkata,38,93,1978.95,216018.76,32,Credit Card,1,9,31.6,1,9,Yes
CUST000474,54,Male,Ahmedabad,5,7,1175.87,8031.31,11,Wallet,1,7,24.3,0,0,No
CUST000475,57,Female,Mumbai,11,11,2131.6,23802.09,78,Credit Card,0,3,82.6,0,0,Yes
CUST000476,35,Female,Mumbai,3,4,1450.07,4962.9,80,UPI,1,6,24.7,2,0,No
CUST000477,44,Male,Delhi,52,74,3383.05,277948.19,112,UPI,1,4,1.5,1,19,No
CUST000478,41,Female,Delhi,35,72,655.76,48413.82,154,UPI,1,6,28.3,1,6,No
CUST000479,74,Male,Ahmedabad,14,20,1767.79,32612.2,19,UPI,1,6,40.9,2,2,No
CUST000480,51,Female,Delhi,17,29,1492.42,37730.34,60,Credit Card,0,5,14.0,0,5,No
CUST000481,36,Male,Bangalore,56,111,1464.42,141271.51,145,Credit Card,1,5,15.8,0,9,Yes
CUST000482,26,Male,Mumbai,2,5,2243.72,10050.33,33,Debit Card,0,9,14.4,2,0,No
CUST000483,18,Female,Chennai,28,66,1602.59,118888.01,35,Debit Card,0,3,34.1,1,17,No
CUST000484,40,Male,Delhi,7,5,2788.65,15252.31,91,UPI,1,7,60.7,1,0,No
CUST000485,28,Male,Delhi,58,81,2194.46,151566.8,13,Credit Card,1,5,17.1,1,1,No
CUST000486,20,Female,Ahmedabad,11,30,1381.4,45956.71,28,Credit Card,1,7,20.9,2,0,Yes
CUST000487,30,Male,Mumbai,1,2,1163.13,2182.44,42,Debit Card,1,6,36.6,2,0,No
CUST000488,25,Female,Delhi,24,29,281.22,7353.69,7,UPI,0,5,31.5,1,4,No
CUST000489,58,Female,Chennai,4,2,1779.1,4022.65,62,Debit Card,0,6,11.7,0,0,Yes
CUST000490,48,Male,Chennai,49,139,2192.35,303377.17,42,UPI,1,7,29.9,2,6,No
CUST000491,37,Female,Hyderabad,5,11,3115.68,28979.29,76,UPI,0,6,21.9,2,1,Yes
CUST000492,55,Female,Delhi,6,16,1441.37,20406.87,9,Debit Card,1,8,2.8,4,1,No
CUST000493,38,Male,Bangalore,25,24,4563.6,116989.85,48,Net Banking,0,1,91.8,1,1,No
CUST000494,27,Male,Delhi,43,72,1333.69,112908.92,13,UPI,0,3,17.7,3,2,No
CUST000495,56,Male,Pune,1,2,3099.28,7286.43,59,Debit Card,1,3,63.2,0,0,No
CUST000496,44,Female,Bangalore,13,15,1469.06,18678.74,10,Credit Card,1,8,52.5,1,0,No
CUST000497,25,Male,Delhi,3,8,2498.09,21551.16,51,Debit Card,1,4,77.1,3,0,No
CUST000498,35,Male,Chennai,14,34,1046.34,32101.88,68,Credit Card,0,8,43.9,1,3,No
CUST000499,27,Male,Mumbai,32,30,2973.48,91697.85,10,Debit Card,0,7,2.8,0,0,No
CUST000500,21,Female,Pune,7,14,1136.55,15149.71,5,Credit Card,1,6,82.5,1,5,No
CUST000501,49,Female,Delhi,12,24,1449.06,40877.42,70,UPI,1,3,8.8,1,2,Yes
CUST000502,60,Female,Pune,1,1,1906.17,1715.72,26,Debit Card,1,4,9.1,2,0,No
CUST000503,21,Female,Ahmedabad,47,29,2610.78,70494.49,42,UPI,1,3,8.8,0,2,Yes
CUST000504,44,Female,Mumbai,36,64,2745.0,141022.08,39,Debit Card,1,4,87.0,3,9,Yes
CUST000505,30,Female,Delhi,11,8,1247.37,11656.23,23,Net Banking,0,6,6.6,1,0,No
CUST000506,32,Male,Hyderabad,7,11,1871.1,20226.44,34,Debit Card,0,6,54.3,2,1,Yes
CUST000507,30,Female,Mumbai,47,116,895.34,89670.75,63,UPI,0,5,30.8,1,10,Yes
CUST000508,27,Male,Bangalore,20,51,2295.86,111935.41,15,UPI,1,7,40.1,1,11,No
CUST000509,38,Male,Mumbai,26,77,4232.56,366872.73,81,UPI,0,10,127.3,2,17,No
CUST000510,28,Male,Bangalore,12,24,2925.27,66614.86,45,Debit Card,0,6,23.1,2,0,No
CUST000511,41,Female,Mumbai,5,8,1488.2,13620.71,16,Wallet,1,9,57.5,3,2,No
CUST000512,37,Male,Mumbai,5,8,3382.06,31248.23,51,Credit Card,1,1,0.6,1,0,Yes
CUST000513,35,Female,Delhi,5,10,2179.51,18448.1,20,Debit Card,1,8,3.3,3,1,Yes
CUST000514,27,Female,Delhi,7,19,3172.53,57037.41,10,Debit Card,1,8,26.2,3,0,Yes
CUST000515,31,Male,Bangalore,77,185,1590.2,324009.25,19,Debit Card,0,2,11.8,2,24,No
CUST000516,47,Male,Mumbai,40,66,4088.61,250587.49,80,UPI,1,5,11.8,3,10,No
CUST000517,44,Male,Pune,1,2,2144.46,4609.89,6,Credit Card,1,1,18.4,0,0,No
CUST000518,26,Male,Chennai,43,90,3353.24,325026.51,30,Debit Card,1,8,23.4,4,11,No
CUST000519,39,Female,Delhi,60,69,5930.21,379086.45,7,Debit Card,1,10,10.2,4,31,No
CUST000520,47,Female,Delhi,8,11,1156.4,13625.12,4,Debit Card,0,10,3.3,2,1,Yes
CUST000521,18,Female,Delhi,22,19,2564.85,57530.88,8,Debit Card,0,7,2.4,3,0,No
CUST000522,44,Male,Bangalore,29,59,2947.24,194547.54,31,Credit Card,1,10,29.7,2,17,Yes
CUST000523,30,Female,Chennai,2,3,2202.03,7649.03,52,UPI,1,3,22.3,2,0,No
CUST000524,44,Female,Ahmedabad,5,7,1450.78,10679.06,43,Net Banking,0,8,47.5,1,1,No
CUST000525,28,Female,Chennai,10,26,3705.43,86316.17,1,Debit Card,0,5,20.4,1,1,Yes
CUST000526,18,Male,Chennai,22,11,2649.55,34028.08,4,Credit Card,1,7,14.9,2,2,No
